protein_og	scaffold	start	end	strand	gene	product
BigNatCCMP2755011441_OG0642379	scaffold_54	208724	211169	-	aug1.54_g14807	140099
BigNatCCMP2755011442_OG0040288	scaffold_54	211611	212616	+	aug1.54_g14808	140100
BigNatCCMP2755011443_OG0255338	scaffold_54	215060	216633	+	estExt_fgenesh1_pg.C_540043	89709
BigNatCCMP2755011444_OG0002315	scaffold_54	217242	219538	-	aug1.54_g14810	140102
BigNatCCMP2755011445_OG0067463	scaffold_54	224491	231019	+	estExt_fgenesh1_pg.C_540045	89710
BigNatCCMP2755011446_OG0175539	scaffold_54	233579	234948	-	fgenesh1_pg.54_#_46	78354
BigNatCCMP2755011447_OG1390766	scaffold_54	235925	237718	-	fgenesh1_pg.54_#_47	78355
BigNatCCMP2755011448_OG0324871	scaffold_54	238838	241999	+	fgenesh1_pg.54_#_48	78356
BigNatCCMP2755011449_OG0009376	scaffold_54	245337	247786	-	aug1.54_g14818	140110
BigNatCCMP2755011450_OG0642065	scaffold_54	248324	249803	+	aug1.54_g14819	140111
BigNatCCMP2755011451_OG0001057	scaffold_54	251455	254097	+	aug1.54_g14820	140112
BigNatCCMP2755011452_OG0060876	scaffold_54	255586	261354	-	fgenesh1_pg.54_#_52	78360
BigNatCCMP2755011453_OG0151070	scaffold_54	261910	263909	+	aug1.54_g14824	140116
BigNatCCMP2755011454_OG0096432	scaffold_54	264695	266042	-	estExt_fgenesh1_pg.C_540054	89711
BigNatCCMP2755011455_OG0000029	scaffold_54	268988	269810	+	gw1.54.98.1	30679
BigNatCCMP2755011456_OG0004813	scaffold_54	274687	277420	-	fgenesh1_pg.54_#_56	78364
BigNatCCMP2755011457_OG0000112	scaffold_54	278362	279687	+	estExt_Genewise1.C_540036	49677
BigNatCCMP2755011458_OG1390767	scaffold_54	280617	281279	-	fgenesh1_pg.54_#_58	78366
BigNatCCMP2755011459_OG0000203	scaffold_54	282165	296548	+	fgenesh1_pg.54_#_59	78367
BigNatCCMP2755011460_OG0003238	scaffold_54	297337	299526	-	e_gw1.54.9.1	41561
BigNatCCMP2755011461_OG0003238	scaffold_54	299656	301267	-	e_gw1.54.31.1	41598
BigNatCCMP2755011462_OG0105718	scaffold_54	303184	304913	-	aug1.54_g14834	140126
BigNatCCMP2755011463_OG0208440	scaffold_54	305724	307935	+	estExt_fgenesh1_pg.C_540061	89713
BigNatCCMP2755011464_OG0008639	scaffold_54	308102	310454	-	estExt_Genewise1.C_540050	49680
BigNatCCMP2755011465_OG0325006	scaffold_54	312753	316586	+	fgenesh1_pg.54_#_63	78371
BigNatCCMP2755011466_OG0000068	scaffold_54	323495	331036	+	fgenesh1_pg.54_#_64	78372
BigNatCCMP2755011467_OG0000331	scaffold_54	332173	333897	-	estExt_Genewise1Plus.C_540049	55231
BigNatCCMP2755011468_OG0002198	scaffold_54	334746	337221	+	fgenesh1_pg.54_#_66	78374
BigNatCCMP2755011469_OG0082075	scaffold_54	337756	338724	-	estExt_fgenesh1_pg.C_540067	89716
BigNatCCMP2755011470_OG0045876	scaffold_54	339048	341742	+	fgenesh1_pg.54_#_68	78376
BigNatCCMP2755011471_OG0208219	scaffold_54	343240	344016	-	aug1.54_g14844	140136
BigNatCCMP2755011472_OG0001085	scaffold_54	346266	348162	-	gw1.54.11.1	19524
BigNatCCMP2755011473_OG0028796	scaffold_54	348692	351410	+	fgenesh1_pg.54_#_70	78378
BigNatCCMP2755011474_OG0000045	scaffold_54	352349	353590	-	estExt_fgenesh1_pg.C_540071	89717
BigNatCCMP2755011475_OG0002325	scaffold_54	353992	356417	+	fgenesh1_pg.54_#_72	78380
BigNatCCMP2755011476_OG0131921	scaffold_54	357227	359590	-	estExt_fgenesh1_pg.C_540073	89718
BigNatCCMP2755011477_OG0000247	scaffold_54	360740	362050	+	fgenesh1_pg.54_#_74	78382
BigNatCCMP2755011478_OG0175338	scaffold_54	363603	364683	+	aug1.54_g14851	140143
BigNatCCMP2755011479_OG1390768	scaffold_54	368623	371887	+	aug1.54_g14852	140144
BigNatCCMP2755011480_OG0325007	scaffold_54	371974	375683	+	aug1.54_g14853	140145
BigNatCCMP2755011481_OG0013872	scaffold_54	376175	377149	-	estExt_fgenesh1_pg.C_540076	89719
BigNatCCMP2755011482_OG0003191	scaffold_54	377313	379185	+	estExt_fgenesh1_pg.C_540077	89720
BigNatCCMP2755011483_OG0002394	scaffold_54	382181	383389	-	aug1.54_g14856	140148
BigNatCCMP2755011484_OG0028371	scaffold_54	384337	385944	+	estExt_fgenesh1_pg.C_540078	89721
BigNatCCMP2755011485_OG0014599	scaffold_54	389178	391901	-	fgenesh1_kg.54_#_25_#_149_6_CFAO_EXTA	63490
BigNatCCMP2755011486_OG0642104	scaffold_54	393175	395132	+	estExt_fgenesh1_pg.C_540080	89723
BigNatCCMP2755011487_OG0005310	scaffold_54	395791	399648	-	aug1.54_g14860	140152
BigNatCCMP2755011488_OG0105871	scaffold_54	400003	403278	+	estExt_fgenesh1_pg.C_540082	89724
BigNatCCMP2755011489_OG0000084	scaffold_54	404196	406081	-	estExt_fgenesh1_pm.C_540008	92696
BigNatCCMP2755011490_OG0001353	scaffold_54	407147	414750	+	fgenesh1_pg.54_#_84	78392
BigNatCCMP2755011491_OG0053085	scaffold_54	424456	427616	+	aug1.54_g14864	140156
BigNatCCMP2755011492_OG1390769	scaffold_54	429001	430613	+	fgenesh1_pg.54_#_86	78394
BigNatCCMP2755011493_OG0641985	scaffold_54	431295	432443	+	aug1.54_g14866	140158
BigNatCCMP2755011494_OG0096444	scaffold_54	433010	436046	-	fgenesh1_pg.54_#_88	78396
BigNatCCMP2755011495_OG0005203	scaffold_54	436293	438521	+	fgenesh1_pg.54_#_89	78397
BigNatCCMP2755011496_OG0000001	scaffold_54	441136	442305	+	e_gw1.54.46.1	41622
BigNatCCMP2755011497_OG0071782	scaffold_54	445957	450377	-	fgenesh1_pg.54_#_91	78399
BigNatCCMP2755011498_OG0013503	scaffold_54	451278	454174	+	estExt_fgenesh1_pm.C_540010	92697
BigNatCCMP2755011499_OG0324677	scaffold_54	454187	456505	-	fgenesh1_pg.54_#_93	78401
BigNatCCMP2755011500_OG1390770	scaffold_54	458985	460202	+	aug1.54_g14874	140166
BigNatCCMP2755011501_OG0025565	scaffold_54	461691	462970	-	estExt_Genewise1Plus.C_540066	55239
BigNatCCMP2755011502_OG0000072	scaffold_54	464224	466749	+	aug1.54_g14876	140168
BigNatCCMP2755011503_OG1390771	scaffold_54	467642	468478	-	fgenesh1_pg.54_#_97	78405
BigNatCCMP2755011504_OG0001467	scaffold_54	468810	470362	+	estExt_fgenesh1_pg.C_540098	89728
BigNatCCMP2755011505_OG0001897	scaffold_54	472109	475119	-	aug1.54_g14879	140171
BigNatCCMP2755011506_OG0001897	scaffold_54	475664	481573	-	aug1.54_g14880	140172
BigNatCCMP2755011507_OG0151078	scaffold_54	482127	484030	+	estExt_fgenesh1_pg.C_540100	89729
BigNatCCMP2755011508_OG0005253	scaffold_54	484833	486820	-	estExt_fgenesh1_pg.C_540101	89730
BigNatCCMP2755011509_OG0000113	scaffold_54	491988	492206	+	e_gw1.54.102.1	41623
BigNatCCMP2755011510_OG0131919	scaffold_54	492942	495871	+	aug1.54_g14884	140176
BigNatCCMP2755011511_OG0208450	scaffold_54	496831	498413	-	estExt_fgenesh1_pg.C_540103	89731
BigNatCCMP2755011512_OG0082160	scaffold_54	500163	502246	-	aug1.54_g14886	140178
BigNatCCMP2755011513_OG0104248	scaffold_54	502948	506160	+	aug1.54_g14887	140179
BigNatCCMP2755011514_OG1390772	scaffold_54	507047	507649	-	aug1.54_g14888	140180
BigNatCCMP2755011515_OG0004858	scaffold_54	510167	512761	-	estExt_fgenesh1_pg.C_540106	89732
BigNatCCMP2755011516_OG0002290	scaffold_54	513517	518077	+	fgenesh1_pg.54_#_107	78415
BigNatCCMP2755011517_OG0000744	scaffold_54	521151	524404	-	fgenesh1_pg.54_#_108	78416
BigNatCCMP2755011518_OG0000917	scaffold_54	524610	535004	+	estExt_fgenesh1_pg.C_540109	89733
BigNatCCMP2755011519_OG0003833	scaffold_54	537013	539220	-	aug1.54_g14895	140187
BigNatCCMP2755011520_OG0000078	scaffold_54	541553	542558	-	aug1.54_g14896	140188
BigNatCCMP2755011521_OG0000085	scaffold_54	542840	546018	+	fgenesh1_pg.54_#_112	78420
BigNatCCMP2755011522_OG0001493	scaffold_54	546987	549251	-	fgenesh1_pg.54_#_113	78421
BigNatCCMP2755011523_OG0439148	scaffold_54	549218	551168	+	aug1.54_g14899	140191
BigNatCCMP2755011524_OG0006893	scaffold_54	552348	553193	-	fgenesh1_pg.54_#_115	78423
BigNatCCMP2755011525_OG0009543	scaffold_54	554107	556019	-	estExt_Genewise1Plus.C_540076	55241
BigNatCCMP2755011526_OG0324823	scaffold_54	558896	559594	-	fgenesh1_kg.54_#_40_#_3629_2_CFAO_EXTA	63505
BigNatCCMP2755011527_OG0117116	scaffold_54	562252	562818	+	fgenesh1_kg.54_#_43_#_6327_1_CFAO_EXTA	63508
BigNatCCMP2755011528_OG0003326	scaffold_54	563541	565968	-	estExt_fgenesh1_pg.C_540118	89736
BigNatCCMP2755011529_OG0324818	scaffold_54	566569	567760	+	aug1.54_g14905	140197
BigNatCCMP2755011530_OG0324629	scaffold_54	569629	570961	-	aug1.54_g14906	140198
BigNatCCMP2755011531_OG0036680	scaffold_54	575367	576462	-	aug1.54_g14907	140199
BigNatCCMP2755011532_OG0002773	scaffold_54	576892	577562	+	fgenesh1_pg.54_#_120	78428
BigNatCCMP2755011533_OG0071792	scaffold_54	578248	582658	-	estExt_fgenesh1_pg.C_540120	89737
BigNatCCMP2755011534_OG0071792	scaffold_54	583989	586301	-	fgenesh1_pg.54_#_122	78430
BigNatCCMP2755011535_OG0117403	scaffold_54	586892	590844	+	fgenesh1_pg.54_#_123	78431
BigNatCCMP2755011536_OG0007782	scaffold_54	591727	593703	-	estExt_fgenesh1_pg.C_540123	89738
BigNatCCMP2755011537_OG0002081	scaffold_54	594264	595595	+	estExt_Genewise1.C_540085	49695
BigNatCCMP2755011538_OG0005296	scaffold_54	596315	597988	-	estExt_fgenesh1_pg.C_540125	89740
BigNatCCMP2755011539_OG0009644	scaffold_54	598465	600434	+	fgenesh1_pg.54_#_127	78435
BigNatCCMP2755011540_OG0000600	scaffold_54	600942	603041	-	estExt_fgenesh1_pg.C_540127	89741
BigNatCCMP2755011541_OG0007777	scaffold_54	606444	607496	-	aug1.54_g14916	140208
BigNatCCMP2755011542_OG1390773	scaffold_54	608076	610394	+	aug1.54_g14917	140209
BigNatCCMP2755011543_OG0011825	scaffold_54	611123	612307	-	aug1.54_g14918	140210
BigNatCCMP2755011544_OG1390774	scaffold_54	613676	614461	+	estExt_Genewise1.C_540092	49702
BigNatCCMP2755011545_OG0255373	scaffold_54	615252	623290	-	aug1.54_g14920	140212
BigNatCCMP2755011546_OG0000000	scaffold_54	624084	628738	+	fgenesh1_pg.54_#_134	78442
BigNatCCMP2755011547_OG0064028	scaffold_54	629887	637467	-	estExt_fgenesh1_pg.C_540134	89743
BigNatCCMP2755011548_OG0000089	scaffold_54	639255	643872	-	estExt_fgenesh1_pg.C_540135	89744
BigNatCCMP2755011549_OG0088549	scaffold_54	645031	646867	+	estExt_fgenesh1_pg.C_540136	89745
BigNatCCMP2755011550_OG0151018	scaffold_54	647623	651128	-	aug1.54_g14925	140217
BigNatCCMP2755011551_OG0117208	scaffold_54	652558	654862	+	fgenesh1_pg.54_#_139	78447
BigNatCCMP2755011552_OG1390775	scaffold_54	656215	656915	-	aug1.54_g14927	140219
BigNatCCMP2755011553_OG0001409	scaffold_54	660457	666802	-	aug1.54_g14928	140220
BigNatCCMP2755011554_OG0000817	scaffold_54	668981	672705	+	fgenesh1_pg.54_#_140	78448
BigNatCCMP2755011555_OG0003453	scaffold_54	675641	678139	-	estExt_Genewise1.C_540099	49707
BigNatCCMP2755011556_OG0003453	scaffold_54	678233	679597	-	aug1.54_g14929	140221
BigNatCCMP2755011557_OG0000973	scaffold_54	680217	692247	+	estExt_fgenesh1_pg.C_540141	89746
BigNatCCMP2755011558_OG1390776	scaffold_54	692822	693516	+	fgenesh1_pg.54_#_143	78451
BigNatCCMP2755001620_OG1389825	scaffold_55	1	246	+	aug1.55_g14932	140224
BigNatCCMP2755001621_OG0060879	scaffold_55	318	1223	-	aug1.55_g14933	140225
BigNatCCMP2755001622_OG0000002	scaffold_55	2362	6950	-	aug1.55_g14934	140226
BigNatCCMP2755001623_OG0000085	scaffold_55	7910	9955	+	estExt_Genewise1Plus.C_550003	55259
BigNatCCMP2755001624_OG0060879	scaffold_55	10368	12242	-	fgenesh1_pg.55_#_4	78455
BigNatCCMP2755001625_OG0000035	scaffold_55	14282	15496	-	fgenesh1_kg.55_#_5_#_277_0_CFAO10243.b1_CFAO_EXTA	63521
BigNatCCMP2755001626_OG0000847	scaffold_55	16467	18202	-	fgenesh1_kg.55_#_7_#_4474_1_CFAO_EXTA	63523
BigNatCCMP2755001627_OG0324902	scaffold_55	18485	19429	+	estExt_fgenesh1_pg.C_550006	89750
BigNatCCMP2755001628_OG0057486	scaffold_55	20751	21993	-	fgenesh1_pg.55_#_7	78458
BigNatCCMP2755001629_OG0000128	scaffold_55	23013	24209	+	aug1.55_g14939	140231
BigNatCCMP2755001630_OG0001312	scaffold_55	27034	34336	-	aug1.55_g14940	140232
BigNatCCMP2755001631_OG0000624	scaffold_55	39136	40056	+	aug1.55_g14941	140233
BigNatCCMP2755001632_OG0324783	scaffold_55	41273	43462	-	fgenesh1_pg.55_#_11	78462
BigNatCCMP2755001633_OG0000442	scaffold_55	45367	46588	+	gw1.55.13.1	19254
BigNatCCMP2755001634_OG0000957	scaffold_55	54804	57914	+	aug1.55_g14944	140236
BigNatCCMP2755001635_OG0117239	scaffold_55	58648	59869	-	estExt_fgenesh1_pg.C_550014	89751
BigNatCCMP2755001636_OG0005477	scaffold_55	60510	61623	+	estExt_fgenesh1_pg.C_550015	89752
BigNatCCMP2755001637_OG0000677	scaffold_55	62691	67036	-	fgenesh1_pg.55_#_16	78467
BigNatCCMP2755001638_OG1389826	scaffold_55	69329	69984	+	aug1.55_g14948	140240
BigNatCCMP2755001639_OG0000051	scaffold_55	70904	77995	-	aug1.55_g14949	140241
BigNatCCMP2755001640_OG0000051	scaffold_55	80118	81074	+	gw1.55.60.1	23606
BigNatCCMP2755001641_OG0117185	scaffold_55	83344	89668	+	fgenesh1_pg.55_#_20	78471
BigNatCCMP2755001642_OG0000202	scaffold_55	90707	92517	-	estExt_Genewise1Plus.C_550018	55266
BigNatCCMP2755001643_OG0005375	scaffold_55	92918	94575	+	estExt_fgenesh1_pg.C_550022	89754
BigNatCCMP2755001644_OG0001017	scaffold_55	95424	97121	-	estExt_fgenesh1_pg.C_550023	89755
BigNatCCMP2755001645_OG0000315	scaffold_55	99628	102023	-	estExt_fgenesh1_pm.C_550002	92701
BigNatCCMP2755001646_OG0000378	scaffold_55	103398	105110	-	aug1.55_g14956	140248
BigNatCCMP2755001647_OG0000378	scaffold_55	105156	107565	-	aug1.55_g14957	140249
BigNatCCMP2755001648_OG0002908	scaffold_55	108867	111231	-	aug1.55_g14958	140250
BigNatCCMP2755001649_OG0151265	scaffold_55	111818	112967	+	estExt_fgenesh1_pg.C_550025	89757
BigNatCCMP2755001650_OG0010122	scaffold_55	113968	114823	-	aug1.55_g14960	140252
BigNatCCMP2755001651_OG0000288	scaffold_55	115168	117364	+	fgenesh1_pg.55_#_27	78478
BigNatCCMP2755001652_OG0001822	scaffold_55	120691	123188	-	aug1.55_g14962	140254
BigNatCCMP2755001653_OG0000496	scaffold_55	125086	128911	+	fgenesh1_pm.55_#_3	58115
BigNatCCMP2755001654_OG0001823	scaffold_55	129723	132424	-	estExt_fgenesh1_pg.C_550030	89758
BigNatCCMP2755001655_OG0000183	scaffold_55	132756	137222	+	estExt_Genewise1Plus.C_550026	55271
BigNatCCMP2755001656_OG0000025	scaffold_55	140224	142545	-	e_gw1.55.12.1	41654
BigNatCCMP2755001657_OG0175319	scaffold_55	144383	146393	+	estExt_fgenesh1_pg.C_550033	89760
BigNatCCMP2755001658_OG0208272	scaffold_55	146765	150390	-	estExt_fgenesh1_pg.C_550034	89761
BigNatCCMP2755001659_OG0000241	scaffold_55	151170	153632	+	gw1.55.14.1	19326
BigNatCCMP2755001660_OG0000664	scaffold_55	155506	156538	-	estExt_Genewise1Plus.C_550036	55275
BigNatCCMP2755001661_OG0001549	scaffold_55	157976	163836	+	estExt_fgenesh1_pg.C_550037	89763
BigNatCCMP2755001662_OG0067663	scaffold_55	165139	167294	-	fgenesh1_pg.55_#_38	78489
BigNatCCMP2755001663_OG0439079	scaffold_55	172463	173426	+	aug1.55_g14973	140265
BigNatCCMP2755001664_OG0000535	scaffold_55	173994	175305	-	aug1.55_g14974	140266
BigNatCCMP2755001665_OG0033217	scaffold_55	178100	178534	+	gw1.55.117.1	31897
BigNatCCMP2755001666_OG0071498	scaffold_55	180052	180794	-	aug1.55_g14976	140268
BigNatCCMP2755001667_OG1389827	scaffold_55	181043	182237	+	estExt_fgenesh1_pg.C_550040	89764
BigNatCCMP2755001668_OG0000084	scaffold_55	183706	185553	+	estExt_fgenesh1_pm.C_550006	92703
BigNatCCMP2755001669_OG0001830	scaffold_55	185992	190867	-	estExt_Genewise1.C_550043	49729
BigNatCCMP2755001670_OG0011772	scaffold_55	191855	193476	+	estExt_fgenesh1_pg.C_550043	89767
BigNatCCMP2755001671_OG0000985	scaffold_55	193993	197767	-	estExt_fgenesh1_pg.C_550044	89768
BigNatCCMP2755001672_OG0060855	scaffold_55	197916	205023	+	fgenesh1_pg.55_#_46	78497
BigNatCCMP2755001673_OG0117364	scaffold_55	206684	207462	-	aug1.55_g14983	140275
BigNatCCMP2755001674_OG1389828	scaffold_55	209076	210815	+	fgenesh1_pg.55_#_48	78499
BigNatCCMP2755001675_OG0003151	scaffold_55	214487	218945	+	aug1.55_g14985	140277
BigNatCCMP2755001676_OG1389829	scaffold_55	221742	223895	-	fgenesh1_pg.55_#_50	78501
BigNatCCMP2755001677_OG1389830	scaffold_55	225269	226453	-	aug1.55_g14987	140279
BigNatCCMP2755001678_OG0001691	scaffold_55	227355	229042	+	estExt_fgenesh1_pm.C_550007	92704
BigNatCCMP2755001679_OG0010355	scaffold_55	230059	231686	-	fgenesh1_pg.55_#_53	78504
BigNatCCMP2755001680_OG0043025	scaffold_55	239559	243295	+	fgenesh1_pg.55_#_54	78505
BigNatCCMP2755001681_OG0131959	scaffold_55	245894	247081	+	fgenesh1_pg.55_#_55	78506
BigNatCCMP2755001682_OG0013359	scaffold_55	247957	248996	-	aug1.55_g14992	140284
BigNatCCMP2755001683_OG0023809	scaffold_55	250676	256089	-	estExt_fgenesh1_pg.C_550056	89770
BigNatCCMP2755001684_OG0006783	scaffold_55	256624	258559	+	aug1.55_g14995	140287
BigNatCCMP2755001685_OG0002258	scaffold_55	259381	265943	-	estExt_fgenesh1_pg.C_550058	89771
BigNatCCMP2755001686_OG0002376	scaffold_55	266349	269104	+	fgenesh1_pg.55_#_60	78511
BigNatCCMP2755001687_OG0004640	scaffold_55	270028	275541	-	fgenesh1_pg.55_#_61	78512
BigNatCCMP2755001688_OG0013056	scaffold_55	276633	278947	+	fgenesh1_pg.55_#_62	78513
BigNatCCMP2755001689_OG0012998	scaffold_55	279817	281420	-	estExt_Genewise1Plus.C_550048	55284
BigNatCCMP2755001690_OG0000754	scaffold_55	282030	286244	+	aug1.55_g15001	140293
BigNatCCMP2755001691_OG0060863	scaffold_55	287002	289333	-	fgenesh1_pg.55_#_65	78516
BigNatCCMP2755001692_OG0000084	scaffold_55	289986	292440	+	estExt_fgenesh1_pg.C_550065	89773
BigNatCCMP2755001693_OG0001045	scaffold_55	299153	303842	-	e_gw1.55.11.1	41713
BigNatCCMP2755001694_OG0255550	scaffold_55	304880	309826	+	estExt_fgenesh1_pg.C_550067	89774
BigNatCCMP2755001695_OG0208291	scaffold_55	309972	311657	-	estExt_fgenesh1_pg.C_550068	89775
BigNatCCMP2755001696_OG0003982	scaffold_55	312298	315527	+	estExt_fgenesh1_pg.C_550069	89776
BigNatCCMP2755001697_OG0000649	scaffold_55	316160	325698	-	estExt_fgenesh1_pg.C_550070	89777
BigNatCCMP2755001698_OG0001652	scaffold_55	326084	331507	+	aug1.55_g15011	140303
BigNatCCMP2755001699_OG0002222	scaffold_55	332255	336276	-	estExt_fgenesh1_pg.C_550072	89778
BigNatCCMP2755001700_OG0076612	scaffold_55	336531	341102	+	fgenesh1_pg.55_#_74	78525
BigNatCCMP2755001701_OG1389831	scaffold_55	341676	343241	-	aug1.55_g15015	140307
BigNatCCMP2755001702_OG0050826	scaffold_55	343845	344510	+	aug1.55_g15016	140308
BigNatCCMP2755001703_OG0132148	scaffold_55	345855	348610	-	fgenesh1_pg.55_#_76	78527
BigNatCCMP2755001704_OG0007886	scaffold_55	349150	352118	+	fgenesh1_pg.55_#_77	78528
BigNatCCMP2755001705_OG0175408	scaffold_55	353485	355137	+	fgenesh1_pg.55_#_78	78529
BigNatCCMP2755001706_OG0000122	scaffold_55	356526	361188	+	aug1.55_g15020	140312
BigNatCCMP2755001707_OG1389832	scaffold_55	363024	363855	+	aug1.55_g15021	140313
BigNatCCMP2755001708_OG0105807	scaffold_55	365894	369260	+	fgenesh1_pg.55_#_80	78531
BigNatCCMP2755001709_OG0000445	scaffold_55	370537	375606	-	estExt_fgenesh1_pg.C_550080	89779
BigNatCCMP2755001710_OG0002662	scaffold_55	375951	378610	+	estExt_fgenesh1_pg.C_550081	89780
BigNatCCMP2755001711_OG0175380	scaffold_55	379370	380157	-	aug1.55_g15025	140317
BigNatCCMP2755001712_OG0003689	scaffold_55	380312	381842	+	estExt_fgenesh1_pg.C_550083	89782
BigNatCCMP2755001713_OG0002233	scaffold_55	382276	390984	-	fgenesh1_pg.55_#_85	78536
BigNatCCMP2755001714_OG1389833	scaffold_55	392365	402041	-	fgenesh1_pg.55_#_86	78537
BigNatCCMP2755001715_OG1389834	scaffold_55	402897	404862	-	fgenesh1_pg.55_#_87	78538
BigNatCCMP2755001716_OG0002053	scaffold_55	405561	406912	+	fgenesh1_pm.55_#_11	58123
BigNatCCMP2755001717_OG1389835	scaffold_55	407452	410885	-	fgenesh1_pg.55_#_89	78540
BigNatCCMP2755001718_OG1389836	scaffold_55	413109	414265	-	fgenesh1_pg.55_#_90	78541
BigNatCCMP2755001719_OG0007176	scaffold_55	416236	417360	+	gw1.55.84.1	26446
BigNatCCMP2755001720_OG0076684	scaffold_55	419155	420993	-	aug1.55_g15033	140325
BigNatCCMP2755001721_OG0439361	scaffold_55	421467	422478	+	fgenesh1_pg.55_#_93	78544
BigNatCCMP2755001722_OG0001142	scaffold_55	430950	434945	+	aug1.55_g15035	140327
BigNatCCMP2755001723_OG0001142	scaffold_55	435054	435365	+	aug1.55_g15036	140328
BigNatCCMP2755001724_OG0641970	scaffold_55	436535	438901	+	aug1.55_g15037	140329
BigNatCCMP2755001725_OG0000062	scaffold_55	439798	444941	-	fgenesh1_pg.55_#_96	78547
BigNatCCMP2755001726_OG0000175	scaffold_55	445422	446515	+	estExt_Genewise1.C_550070	49742
BigNatCCMP2755001727_OG0055400	scaffold_55	447308	450851	-	fgenesh1_pg.55_#_98	78549
BigNatCCMP2755001728_OG0055400	scaffold_55	451846	455838	-	fgenesh1_pg.55_#_99	78550
BigNatCCMP2755001729_OG0000371	scaffold_55	457141	458966	+	estExt_fgenesh1_pm.C_550013	92708
BigNatCCMP2755001730_OG0175535	scaffold_55	459719	461018	-	fgenesh1_pg.55_#_101	78552
BigNatCCMP2755001731_OG0175535	scaffold_55	468897	471244	-	aug1.55_g15043	140335
BigNatCCMP2755001732_OG0003383	scaffold_55	471871	474385	+	estExt_fgenesh1_pg.C_550102	89785
BigNatCCMP2755001733_OG0057984	scaffold_55	484370	489320	-	fgenesh1_pg.55_#_104	78555
BigNatCCMP2755001734_OG0000216	scaffold_55	490782	495333	-	aug1.55_g15046	140338
BigNatCCMP2755001735_OG1389837	scaffold_55	496473	497417	+	fgenesh1_pg.55_#_106	78557
BigNatCCMP2755001736_OG0053089	scaffold_55	500136	501309	-	fgenesh1_pg.55_#_107	78558
BigNatCCMP2755001737_OG0000131	scaffold_55	502035	505168	-	aug1.55_g15048	140340
BigNatCCMP2755001738_OG1389838	scaffold_55	505513	505972	+	aug1.55_g15049	140341
BigNatCCMP2755001739_OG0002521	scaffold_55	505985	510532	+	aug1.55_g15050	140342
BigNatCCMP2755001740_OG0000308	scaffold_55	511431	513431	-	estExt_fgenesh1_pm.C_550014	92709
BigNatCCMP2755001741_OG0255551	scaffold_55	514461	515146	+	aug1.55_g15052	140344
BigNatCCMP2755001742_OG0004600	scaffold_55	515853	516617	-	e_gw1.55.80.1	41734
BigNatCCMP2755001743_OG0041607	scaffold_55	517816	519915	+	aug1.55_g15054	140346
BigNatCCMP2755001744_OG0009259	scaffold_55	520583	522122	-	estExt_fgenesh1_pg.C_550112	89787
BigNatCCMP2755001745_OG0002689	scaffold_55	522556	526669	+	aug1.55_g15056	140348
BigNatCCMP2755001746_OG0033953	scaffold_55	528144	530610	-	estExt_fgenesh1_pg.C_550114	89788
BigNatCCMP2755001747_OG1389839	scaffold_55	531189	532980	+	aug1.55_g15058	140350
BigNatCCMP2755001748_OG0000058	scaffold_55	534394	537239	+	aug1.55_g15059	140351
BigNatCCMP2755001749_OG0000058	scaffold_55	538753	540694	+	estExt_fgenesh1_pg.C_550116	89789
BigNatCCMP2755001750_OG0000078	scaffold_55	540987	542560	-	fgenesh1_pg.55_#_118	78569
BigNatCCMP2755001751_OG0000418	scaffold_55	542604	545373	+	aug1.55_g15062	140354
BigNatCCMP2755001752_OG0175375	scaffold_55	545976	550204	-	aug1.55_g15063	140355
BigNatCCMP2755001753_OG0324903	scaffold_55	552692	553522	-	fgenesh1_kg.55_#_44_#_0_0_CFAO19581.b1_CFAO_EXTA	63560
BigNatCCMP2755001754_OG0000238	scaffold_55	554538	557105	+	aug1.55_g15065	140357
BigNatCCMP2755001755_OG0076604	scaffold_55	558109	559610	-	estExt_Genewise1Plus.C_550079	55301
BigNatCCMP2755001756_OG0001157	scaffold_55	561733	561945	-	gw1.55.89.1	28074
BigNatCCMP2755001757_OG0007533	scaffold_55	562688	563660	-	e_gw1.55.114.1	41743
BigNatCCMP2755001758_OG0001064	scaffold_55	564637	566313	+	estExt_fgenesh1_pg.C_550123	89792
BigNatCCMP2755001759_OG0642091	scaffold_55	571327	577382	+	fgenesh1_pg.55_#_125	78576
BigNatCCMP2755001760_OG0002534	scaffold_55	577799	578718	-	estExt_Genewise1.C_550087	49753
BigNatCCMP2755001761_OG0255552	scaffold_55	579301	581703	+	aug1.55_g15072	140364
BigNatCCMP2755001762_OG0001753	scaffold_55	583114	587735	+	fgenesh1_pg.55_#_128	78579
BigNatCCMP2755001763_OG0001067	scaffold_55	591646	592808	+	e_gw1.55.105.1	41659
BigNatCCMP2755001764_OG0011801	scaffold_55	594018	596962	-	estExt_Genewise1Plus.C_550089	55306
BigNatCCMP2755001765_OG0004422	scaffold_55	597408	600390	+	estExt_Genewise1Plus.C_550090	55307
BigNatCCMP2755001766_OG0641988	scaffold_55	601851	603594	+	fgenesh1_pg.55_#_131	78582
BigNatCCMP2755001767_OG0642068	scaffold_55	604597	605774	-	aug1.55_g15077	140369
BigNatCCMP2755001768_OG0002707	scaffold_55	605824	607060	+	estExt_Genewise1.C_550095	49760
BigNatCCMP2755001769_OG0132149	scaffold_55	608160	610536	-	estExt_fgenesh1_pg.C_550132	89796
